# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
NA,NA
0.809904069872573,0.12618526793085
0.547981830546632,0.97809424274601
0.598222785163671,0.883214762201533
0.197153843706474,0.776675279485062
0.594239152036607,0.893371693324298
0.746366336941719,0.915601484710351
0.451395340263844,0.299764489987865
0.908275349531323,0.0845932026859373
0.740195672726259,0.606285645626485
0.402923619374633,0.750517767388374
0.585860350867733,0.532163312891498
0.0289765149354935,0.171680631814525
0.033891822444275,0.368987033842131
0.650769508443773,0.846927408361807
0.929082607617602,0.715817271033302
NA,0.147313763853163
0.16256773727946,0.8689898296725
0.559741742210463,0.156896088039503
0.901643202174455,0.569285505684093
0.694899445632473,0.440689051523805
0.0917103281244636,0.687893643975258
0.415426571154967,NA
0.959422528278083,0.252249574521556
0.0974696171469986,0.503572253510356
0.824900814332068,0.575920165516436
0.73514405824244,0.909970893058926
0.592534282477573,0.394131023902446
0.578799047274515,0.456573470961303
0.581958295544609,0.224267704645172
0.21110811131075,0.934840106405318
