# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:04
# WGB
# ------------------

"varX","varY"
NA,NA
NA,0.00257217232137918
0.170187145471573,0.07020010240376
0.283456200966612,0.437146835494787
0.186481607146561,0.481929030036554
0.623762097209692,0.121121453819796
0.603612884413451,0.69550552777946
0.182800185400993,0.592153124976903
0.337211357895285,NA
0.67027174285613,0.776029384229332
0.611234439304098,0.981913525611162
0.782155443914235,0.458868236048147
0.354136269772425,NA
NA,0.88889801222831
0.120122793130577,0.589191042119637
0.490548901259899,0.318710758117959
0.987568906974047,0.19249479426071
0.332802875433117,0.429728060727939
0.484281628858298,0.743617634754628
0.388406814076006,0.153360658790916
