# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:03
# WGB
# ------------------

"varX","varY"
0.257782927015796,NA
0.081700834678486,0.0801720411982387
0.267874303041026,NA
0.907139223767444,0.738675311906263
NA,0.0824857093393803
0.629093574127182,0.84778635436669
0.299097277689725,NA
NA,0.995813948102295
0.541771296411753,NA
0.958708245772868,0.600503137568012
NA,0.313166251871735
NA,0.53208505990915
0.507620830321684,0.576518122339621
0.63113066740334,0.657176043139771
0.805838359519839,0.298812509281561
