# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:03
# WGB
# ------------------

"varX","varY"
0.972438311669976,0.624932894017547
0.297832806361839,0.238113438244909
0.210660070646554,0.608148364117369
0.878288267413154,0.994896096875891
0.849474653834477,0.937414164654911
0.39638494187966,0.0694740200415254
0.72934915102087,0.841773228719831
0.113856015726924,0.0378946226555854
0.797425742726773,0.78401463595219
0.740140462992713,0.784863165812567
0.168169202981517,0.788869501324371
0.807042232016101,0.358946526888758
0.216308542294428,0.872249184176326
0.836689648684114,0.111034913919866
0.905290679540485,0.217689172830433
0.638470749370754,0.65141321788542
0.514571466948837,0.916626610793173
0.672521939501166,0.386981837917119
0.734634238760918,0.419918084749952
0.848186152521521,0.608011016156524
0.0949035361409187,0.683347159763798
0.508448588196188,0.425126884831116
0.94227850320749,0.137378598097712
0.108469365863129,0.155230262549594
0.644257665844634,0.895282248966396
0.0756228941027075,0.213162896689028
0.580834036925808,0.769795797765255
0.320279046194628,0.62149016186595
0.713336850516498,0.86739978659898
0.546245057368651,0.310058786766604
0.131367986788973,0.180526990676299
0.638803337700665,0.644221915164962
0.70100000500679,0.868412204552442
0.736037682043388,0.287957786116749
0.538893684977666,0.749430897179991
0.525221108691767,0.178714014124125
0.890276695368811,0.477896573022008
0.100425712298602,0.256702348822728
0.317676346516237,0.327352870488539
0.915347185917199,0.421818477567285
0.73782002623193,0.972821718081832
0.00700068729929626,0.753457913873717
0.554582981625572,0.222264791140333
