# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:03
# WGB
# ------------------

"varX","varY"
0.651524524204433,0.963157641934231
0.644235027953982,0.636005275417119
0.315142112551257,NA
0.890014463104308,0.623472039122134
0.412693776655942,0.135259642964229
0.961816559312865,NA
NA,0.170612912392244
0.967995091341436,0.201178945833817
NA,0.289564307546243
NA,NA
0.785511787282303,NA
NA,0.137130871415138
0.967924338532612,NA
0.0310649464372545,0.887233227258548
0.0156362757552415,0.907792643411085
NA,0.166867379099131
NA,NA
0.813586653210223,0.37840501149185
