# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
0.510226339334622,0.169793040025979
0.223118890542537,0.628290701657534
0.748655553907156,0.378077528905123
0.206253537908196,0.393290714360774
NA,NA
0.0629809675738215,0.948808345478028
0.299451226601377,0.100070749176666
0.259150729514658,0.700052086729556
0.524275150848553,0.0162212899886072
0.965997828636318,0.340069118654355
0.957135959994048,0.0755089144222438
0.315784872509539,0.692671610042453
0.493508969433606,0.393877578433603
0.899412782862782,0.13104359828867
0.908284374745563,0.592005991376936
0.429513290524483,0.480953371385112
0.561521653318778,0.496239079395309
0.788996294839308,NA
0.327659983886406,0.985548524418846
0.478124077431858,0.224238357739523
0.839340320089832,0.877903569024056
0.504710372304544,0.669665744528174
0.405309655005112,0.554356390144676
0.0417930672410876,0.485327556263655
0.646633505588397,0.401485678972676
0.668698041001335,0.667678127065301
0.996718645794317,0.416191132040694
NA,0.808720662025735
