# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
0.6712105947081,0.119393824134022
0.220201696269214,0.146520373644307
NA,0.990822396473959
0.613153566606343,0.558247030014172
0.784380758646876,0.966414132155478
0.0617386961821467,NA
0.762193150119856,NA
0.523468618514016,0.300176448887214
0.36595572438091,0.204912190325558
0.49257081001997,0.018589380197227
0.738798644859344,0.960937874857336
0.253508967813104,0.793907420476899
0.414161837892607,0.617114515276626
NA,NA
NA,0.336685705929995
0.164962730137631,0.475865282351151
0.013393617933616,NA
0.41156168631278,0.845660311402753
0.785378240980208,0.366160090547055
0.268802613485605,0.707973440876231
0.140357210068032,0.169887830503285
0.582529572537169,0.447641600621864
0.693748785415664,0.107792790280655
0.74248653347604,NA
0.45626693405211,0.0381243748124689
0.297821272164583,0.842216614633799
NA,0.605772531824186
NA,0.671771893976256
