# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
NA,0.258693112526089
NA,0.587227820884436
0.684184919577092,0.339115780312568
0.744679559487849,0.461121944943443
0.0745241774711758,0.564288398716599
0.560876128729433,0.139274634420872
0.473579095443711,0.166663328185678
0.39123381767422,0.227536924881861
0.410833323607221,0.528570916503668
0.806724040303379,0.743402450345457
NA,0.565148037625477
0.157467448385432,0.951187683036551
0.433565286220983,NA
0.202477239537984,0.872506230371073
0.638756132917479,0.743427562294528
0.973463581874967,0.292697569588199
0.59317510179244,0.99362514493987
0.908540803473443,0.501310754567385
0.0261541088111699,0.174452641280368
0.60024397727102,0.197801314527169
0.100819493178278,0.470940547762439
0.0864831123035401,0.811463894555345
0.442541923373938,0.941531707532704
0.574587971903384,NA
0.999568653292954,0.131605690112337
0.330309128388762,0.95055180019699
0.964360505342484,0.210013401694596
0.77575639472343,0.991045207483694
0.838277403032407,0.260249502025545
0.258474279660732,0.154014989500865
0.022943238960579,0.424925838364288
0.571248550666496,0.637274540960789
0.997199506964535,0.355449660681188
0.290572193451226,NA
0.908412826480344,0.537960662972182
0.686994582414627,0.51163340290077
0.689304115483537,0.581777785671875
