# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:03
# WGB
# ------------------

"varX","varY"
0.262363781221211,0.815543696284294
0.0454546015243977,0.975541990250349
0.986099533038214,0.643211335642263
0.111793374177068,0.429814665578306
0.978785310406238,0.872433873824775
0.93697512964718,0.487921501509845
0.841382823418826,0.0885497501585633
0.99494762532413,0.797392216045409
0.0920706002507359,0.521178486058488
0.305267103016376,0.326922437176108
0.684837364125997,0.282075604423881
0.251612730091438,0.425173482159153
0.306971383281052,0.877575881313533
0.388956624316052,0.745364486938342
0.0604217734653503,0.943685446633026
0.420463579241186,0.0563740842044353
0.244570028269663,0.437369840219617
0.655718561261892,0.727312608156353
0.03106136363931,0.318200421286747
0.147119854576886,0.191894796211272
0.452838162891567,0.486711655976251
0.17049770290032,0.784907897701487
0.405168643221259,0.731787452474236
0.369677085662261,0.0205838456749916
0.704101639799774,0.869778657099232
0.640337507938966,0.496262340340763
0.131137459073216,0.812049413332716
0.179932129336521,0.314314472256228
0.231616097036749,0.260788010898978
0.531008183490485,0.586989911738783
0.655164887662977,0.746557261329144
0.515365556580946,0.602143137250096
0.258222294971347,0.958548644557595
0.50532948016189,0.0169662714470178
0.525844639865682,0.0426727521698922
0.392394185299054,0.249273272231221
0.971204283647239,0.32216314598918
0.272283419268206,0.865728314965963
0.648242512950674,0.472195547772571
0.515102536883205,0.0904681505635381
0.450495300348848,0.790803051553667
0.63348797778599,0.507714548381045
0.220008130185306,0.392919013276696
0.00837974762544036,NA
0.681946981232613,0.0478311798069626
0.882946917321533,0.215718674007803
0.189092921093106,0.520220207516104
0.949200887233019,0.274844942614436
0.280757096363232,0.873708123341203
0.19196646171622,0.102978917071596
0.733740250114352,0.92629516380839
0.833636109950021,0.564530360046774
0.680536806117743,0.846182079054415
0.470710151363164,0.514344128780067
0.238826780579984,0.0548802341800183
0.110253514489159,0.592840129742399
NA,0.23259657388553
0.635530430590734,0.0883455630391836
0.0307867259252816,0.923669502371922
0.221665613586083,0.861247553257272
0.0701877032406628,0.573704627808183
0.350698249880224,0.494498246349394
0.668157908832654,0.269911253591999
0.221961741801351,0.126894092420116
0.102504880167544,0.823994810925797
0.67593386489898,0.254899179562926
0.782205326715484,0.636031238827854
0.757861738791689,0.646984292194247
0.421569525962695,0.704549558693543
0.470618481049314,0.88666460569948
0.0730515024624765,0.65415538335219
0.426518612774089,0.716711738612503
0.26081056962721,0.843260515946895
0.283897347282618,0.929528552107513
0.554809354711324,0.380183128407225
0.687314748065546,0.762766023166478
0.739715612493455,0.0936298286542296
0.0651359311304986,0.532177250133827
0.575627168873325,0.501508691115305
0.946374320657924,0.07931201858446
0.662131133489311,0.361400395166129
0.306465583853424,0.212311327690259
0.540245422860608,0.861546009313315
0.426639716606587,0.796055098529905
0.123536071041599,0.747779712080956
0.851000391878188,0.355004023527727
0.619567081797868,0.30227089789696
0.961560955736786,0.775813023326918
0.427112222881988,0.42192320455797
0.463643544120714,0.293964069336653
0.922571976669133,0.523880308726802
0.239390376955271,0.0895383111201227
0.782549357274547,0.305322541622445
