# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:03
# WGB
# ------------------

"varX","varY"
0.978610399877653,NA
0.101662738481537,0.972941504092887
NA,0.671074969694018
0.964948714943603,0.582424759399146
0.301750977989286,0.74410865129903
0.671325504314154,0.108894388424233
0.673861674265936,0.0738265966065228
0.1899479534477,0.121880765073001
0.422304250998423,0.236348885810003
0.809074147604406,0.479150076163933
NA,NA
0.862433785106987,0.289940348127857
0.371104615274817,0.587606701767072
0.46351146697998,0.869189282879233
0.549965965328738,0.773638126440346
0.984252709429711,0.5744252668228
0.627743888646364,0.351945456815884
0.26912301289849,0.463591649662703
0.0793982290197164,0.942731965798885
0.45107574458234,0.560421895934269
0.3633313246537,0.30660414416343
0.657518019434065,0.075510649709031
NA,0.811576053965837
0.212948829401284,0.180187029996887
0.964450957020745,0.184447197709233
0.138135893270373,0.92706337547861
0.574147233506665,0.445951602654532
0.775401465827599,0.950317292008549
0.955890423152596,0.135364594869316
0.189213966252282,0.663255267078057
0.850303832208738,0.511598375160247
0.352160720853135,0.313988631824031
0.128999070264399,0.440411740448326
0.246434793341905,0.281494324794039
0.814577330136672,0.524465325055644
0.0447788166347891,NA
