# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
0.29765910981223,0.67978897318244
0.515495127998292,0.627719096373767
0.123003468615934,0.719327123602852
0.723056658636779,0.228742568287998
0.514538457849994,0.324778275564313
0.971181913744658,0.529916375642642
NA,NA
0.226443107938394,0.86428901553154
0.58951637847349,0.975538604194298
0.410222733160481,0.300142831867561
0.253375477157533,0.123399189207703
0.218322247033939,0.906827943399549
0.671650416916236,0.226162125589326
NA,0.166474711149931
0.446959901833907,0.758027427364141
0.80590772209689,0.154650568263605
0.59568820009008,0.556729084812105
0.948152736295015,0.872909006895497
0.517584969988093,0.653935743030161
0.137322491733357,0.989915916929021
0.988217799924314,0.818574028089643
0.233537734718993,0.0776902122888714
0.806067755213007,0.373783835442737
0.0763391805812716,0.617753935512155
0.798050883924589,0.905898542609066
0.262773396680132,0.64364139479585
0.669113793876022,0.0678862798959017
0.684641822241247,0.0998558232095093
0.77270215540193,0.426953238202259
0.852872057817876,0.757809828966856
0.167230871273205,0.433423501439393
0.556612189626321,0.107247656909749
0.693371084053069,0.670623580692336
0.206983723677695,0.0380386530887336
0.870807321742177,0.204252163181081
0.384503194829449,0.953211005078629
0.99809772032313,0.0716013289056718
0.552624172531068,0.0550268064253032
0.225196048151702,0.560865270672366
0.864185584709048,0.384338104631752
0.0455285520292819,0.213547276798636
0.637235315749422,0.973763468675315
0.701345038134605,0.209008006146178
0.876818634569645,0.582477191695943
0.615484900539741,0.61730371392332
0.166032093344256,0.458149897167459
0.199835444567725,NA
0.492615691851825,0.720806611236185
0.330743294442073,0.862737858202308
0.794303522445261,0.183894720859826
0.124612604733557,0.153668434591964
0.318033727817237,0.76267760223709
0.133652961114421,0.369368649087846
0.860507423290983,0.751913431333378
0.678177257766947,0.148305383743718
0.387005538446829,0.998582912841812
0.0966892119031399,0.562817476689816
0.750199747039005,0.2282251031138
0.347183718346059,0.223508722847328
0.031476468546316,0.758250472368672
0.0680393353104591,0.601263832533732
0.42505592177622,0.301291232462972
0.160578925628215,0.465590671170503
0.501088028540835,0.921376164769754
0.21115973033011,0.144510829355568
