# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
0.151915250811726,0.904720782069489
NA,0.820564853260294
NA,0.338576956884935
0.693013857817277,0.0215033730491996
0.652157079661265,NA
0.0190841767471284,0.809616402722895
0.198212618939579,0.521845759125426
0.375420647906139,0.716662968508899
NA,0.27861749380827
0.171690048882738,0.499537291703746
0.44027553498745,0.277513070730492
0.489284073468298,NA
0.100150498794392,0.93591659097001
0.406790765235201,0.917712790658697
0.324739161878824,0.549075564369559
0.364586354000494,NA
NA,0.707047761650756
0.438885131152347,0.311179011827335
0.260995778720826,0.841907324502245
0.309715339681134,0.378080469788983
0.0664362786337733,0.155919265933335
0.686899916967377,0.268913060892373
0.875030273804441,0.57882709405385
0.117641353281215,0.253025972284377
0.44498342461884,NA
