# simulated random data filefor batch processing
# timestamp: 2018-04-18 14:06:02
# WGB
# ------------------

"varX","varY"
0.824611456133425,NA
0.201285654911771,0.0652015754021704
0.100518516032025,0.645884826313704
NA,0.209678288316354
NA,0.0417783414013684
0.596366333542392,NA
0.704478767467663,0.00923366681672633
NA,NA
0.966952883638442,0.711122715845704
0.726834471803159,NA
NA,0.0972950721625239
0.115996388252825,0.866697982884943
NA,0.695681535871699
0.75648575508967,0.590089672012255
NA,0.740341574186459
0.135566657874733,0.227596580749378
0.892893573734909,NA
NA,NA
0.268837273353711,0.772730662487447
0.430987037718296,0.241702900966629
0.750400624936447,0.343771572690457
NA,NA
0.624391673831269,NA
0.0188062081579119,NA
NA,0.574614717625082
